1168,Speaker 1,"Yes.",1334.000,1335.000
1169,Speaker 2,"You gave the the long and the short acting and then following that it was launched long from there.",1335.000,1339.000
1170,Speaker 1,"Everybody. Yeah.",1339.000,1343.000
1171,Speaker 2,"And that was again at Crescent Care. Would that influence taken from the same?",1343.000,1345.000
1172,Speaker 1,"Yes.",1345.000,1347.000
1173,Speaker 2,"Location as you always would.",1347.000,1347.000
1174,Speaker 1,"Yes, yes.",1347.000,1349.000
1175,Speaker 2,"Is there cameras in?",1349.000,1351.000
1176,Speaker 1,"No, no, no.",1351.000,1353.000
1177,Speaker 2,"Nothing. Nothing at all. So you could access whatever you like and.",1353.000,1354.000
1178,Speaker 1,"No.",1354.000,1358.000
1179,Speaker 1,"Well, not whatever you like. But yeah, the insulin, the insulin.",1358.000,1360.000
1180,Speaker 2,"But the insulin, because, she said.",1360.000,1362.000
1181,Speaker 2,"They didn't even keep track of it.",1362.000,1366.000
1182,Speaker 1,"Yeah, this one needs to get volume needs get like injectable volume.",1366.000,1373.000
1183,Speaker 1,"Yeah, it was fairly.",1373.000,1374.000
1184,Speaker 1,"Easy to take meds from there.",1374.000,1381.000
1185,Speaker 2,"We're getting cancer. I was going to ask the question, but we didn't get down.",1381.000,1384.000
1186,Speaker 2,"The.",1384.000,1384.000
1187,Speaker 2,"Road, you know.",1384.000,1386.000
1188,Speaker 2,"How long it took for Gladys to die?",1386.000,1388.000
1189,Speaker 1,"I believe she died the next afternoon or that afternoon.",1388.000,1392.000
1190,Speaker 2,"And you know, if you're present for that.",1392.000,1394.000
1191,Speaker 1,"No, not.",1394.000,1395.000
1192,Speaker 2,"So therefore we have been a part of the.",1395.000,1398.000
1193,Speaker 2,"The process of the pronouncing and checking the boxes.",1398.000,1401.000
1194,Speaker 1,"Yeah.",1401.000,1406.000
1195,Speaker 1,"When someones dying it seems like.",1406.000,1407.000
1196,Speaker 1,"It takes longer than it does if you're around, if you know what I mean, yeah.",1407.000,1416.000
1197,Speaker 2,"Thank you.",1416.000,1420.000
1198,Speaker 2,"As far as glass goes, do you remember if you worked the next day to to learn about glass and death or?",1420.000,1428.000
1199,Speaker 1,"I think I worked two days later. I think I worked the day after her.",1428.000,1432.000
1200,Speaker 1,"Death whenever that was.",1432.000,1435.000
1201,Speaker 2,"What would play through your mind on on your days where you inject so glass for instance you?",1435.000,1440.000
1202,Speaker 2,"After you work nights, it says here so it's 11 till seven. You did this at 5:00. You go home and carry it on and off. If you have one 2-3 days off. Whatever these days was what was punch your mind on what days off were you thinking when when 5 is going to die?",1440.000,1442.000
1203,Speaker 1,"Yeah.",1442.000,1448.000
1204,Speaker 1,"Yeah.",1448.000,1452.000
1205,Speaker 1,"You know.",1452.000,1454.000
1206,Speaker 1,"I would wonder if she had died, I would wonder.",1454.000,1457.000
1207,Speaker 1,"You know, if this would be the time, I would get caught. You know, what was I going every time? Every time I walked in after somebody who passed away, I always wondered this is.",1457.000,1466.000
1208,Speaker 1,"They are going to get caught.",1466.000,1470.000
1210,Speaker 2,"Consequences. Place your hand. OK? Like if you.",1471.000,1475.000
1211,Speaker 2,"Damn. I'm caught the gigs up.",1475.000,1477.000
1212,Speaker 2,"What kind of consequences do?",1477.000,1478.000
1213,Speaker 2,"You think you're gonna face? If that were to happen back in 2011?",1478.000,1480.000
1214,Speaker 1,"Are you?",1480.000,1482.000
1215,Speaker 1,"Fired jail.",1482.000,1486.000
1216,Speaker 1,"No more nursing license.",1486.000,1489.000
1217,Speaker 1,"That's exactly what I'm looking at now, otherwise because my cell phone, instead of being fired but.",1489.000,1494.000
1218,Speaker 2,"Right.",1494.000,1495.000
1219,Speaker 1,"Jail and no more alert nursing licenses.",1495.000,1497.000
1220,Speaker 2,"As far as.",1497.000,1500.000
1221,Speaker 2,"In 2011, though, and and having that feeling like when did those feelings start to say in your mind, like or if this is the time going to get caught happen right at Mr. Silcox or?",1500.000,1509.000
1222,Speaker 1,"Probably every time. Yeah, probably every time, yeah.",1509.000,1509.000
1223,Speaker 2,"Did it.",1509.000,1514.000
1224,Speaker 2,"UM.",1514.000,1516.000
1225,Speaker 2,"And Gladys, do you think did she have a reaction when you injected her?",1516.000,1521.000
1226,Speaker 1,"She fought a.",1521.000,1521.000
1227,Speaker 1,"Little bit.",1521.000,1523.000
1228,Speaker 1,"Yeah.",1523.000,1523.000
1229,Speaker 2,"What do you mean by that?",1523.000,1524.000
1230,Speaker 1,"Like she struggled around. So I I kind of thought on her legs that I could do where she couldn't reach me intentionally.",1524.000,1531.000
1231,Speaker 2,"Would that be something typical if you were giving her medication? She got your attention.",1531.000,1533.000
1232,Speaker 1,"Yeah, pinch.",1533.000,1535.000
1233,Speaker 1,"Scratch.",1535.000,1537.000
1234,Speaker 1,"Per month, yeah.",1537.000,1538.000
1235,Speaker 1,"My ambitions, and like even the the PSA's who had to change their product. Sometimes you fight them and scratch them and pinch them and twist their hair and yeah.",1538.000,1552.000
1236,Speaker 2,"Do you think that played into any part of your actions with Gladys, particularly with that?",1552.000,1558.000
1237,Speaker 1,"I don't know. I think some of the.",1558.000,1562.000
1238,Speaker 1,"I think some of it did. You know, the stubborn Netflix stuff and.",1562.000,1566.000
1239,Speaker 1,"Yeah, just kind of. OK. You're the next one to go again. There was always that red surgeon that I identified with God telling me.",1566.000,1575.000
1240,Speaker 1,"This is 1.",1575.000,1577.000
1241,Speaker 1,"Yeah, this is how you work for me.",1577.000,1579.000
1242,Speaker 2,"Did you ever try and fight that feeling?",1579.000,1582.000
1243,Speaker 1,"Later on, as you'll see.",1582.000,1587.000
1244,Speaker 2,"But when you.",1587.000,1587.000
1245,Speaker 2,"Got that feeling?",1587.000,1589.000
1246,Speaker 2,"In your chest.",1589.000,1589.000
1247,Speaker 2,"And stomach, would you, would you directly go to get?",1589.000,1592.000
1248,Speaker 2,"The insulin.",1592.000,1593.000
1249,Speaker 1,"Pretty much as soon as I had time with the rest of my job.",1593.000,1598.000
1250,Speaker 2,"How many patients would you be caring for during on one shift? You'd be responsible for all 32, so each nurse would have 32.",1598.000,1600.000
1251,Speaker 1,"There's.",1600.000,1602.000
1252,Speaker 1,"32.",1602.000,1605.000
1253,Speaker 1,"Yeah, 32 nurse. Our registered practical nurse registered practical nurse.",1605.000,1613.000
1254,Speaker 2,"OK.",1613.000,1615.000
1255,Speaker 2,"So that's a busy day and I know.",1615.000,1618.000
1256,Speaker 2,"We talked about it earlier, but.",1618.000,1620.000
1257,Speaker 2,"Again, just to revisit that.",1620.000,1621.000
1258,Speaker 2,"Do you think that's something that played into?",1621.000,1623.000
1259,Speaker 2,"This.",1623.000,1624.000
1260,Speaker 2,"I think the stresses of.",1624.000,1625.000
1261,Speaker 2,"The job.",1625.000,1625.000
1262,Speaker 1,"Oh yes, I definitely can. Now. Yeah, I definitely think that maybe made me made my mind more susceptible to.",1625.000,1627.000
1263,Speaker 2,"We have a lot going on in your life.",1627.000,1637.000
1264,Speaker 2,"Did you ever go?",1637.000,1637.000
1265,Speaker 2,"To work intoxicated by alcohol or drugs at all.",1637.000,1641.000
1266,Speaker 1,"No.",1641.000,1642.000
1267,Speaker 2,"Did you ever use?",1642.000,1642.000
1268,Speaker 2,"That work, yes.",1642.000,1646.000
1269,Speaker 2,"Often.",1646.000,1649.000
1270,Speaker 1,"Probably once or twice a week. Yeah, yeah.",1649.000,1653.000
1271,Speaker 2,"And when you wrap Crescent.",1653.000,1654.000
1272,Speaker 2,"Care. Where would you have done?",1654.000,1655.000
1273,Speaker 1,"Your mushroom a number of ways you can get them right. You can sign off that somebody got their sign off, that somebody on the PRM and take it instead, you can.",1655.000,1670.000
1274,Speaker 1,"Taking their regular medication, and if they're not able to identify it, take it instead. You can take the regular medication that's in capsule, and if they are able to identify it, open the capsule, take the step out the capsule back together again, give them, and then the castle. Take it yourself.",1670.000,1689.000
1275,Speaker 2,"And how would you typically adjust the item worse?",1689.000,1691.000
1276,Speaker 1,"I just followed it. I never shouted. I never started it. Yeah.",1691.000,1698.000
1277,Speaker 2,"And you remember how much you gave Gladys.",1698.000,1700.000
1278,Speaker 1,"Of the insulin.",1700.000,1703.000
1279,Speaker 1,"I think I gave her 8060.",1703.000,1706.000
1280,Speaker 1,"I think.",1706.000,1708.000
1281,Speaker 2,"And her reaction? And after after kind of hinged and.",1708.000,1713.000
1282,Speaker 2,"Struggled a little bit.",1713.000,1713.000
1283,Speaker 1,"With you he relaxed, and then by the time the next nurse came on, she was red. She was sweating and she was incoherent. She her blood, her vital signs rolled down.",1713.000,1714.000
1285,Speaker 2,"And how do you know that?",1727.000,1729.000
1286,Speaker 1,"Because I was just leaving when the next nurse came on and.",1729.000,1732.000
1287,Speaker 1,"She.",1732.000,1733.000
1288,Speaker 1,"TSW skin to her and she said something going on with clothes and see. She said come with me. We have to go check on clothes.",1733.000,1739.000
1289,Speaker 2,"And Richard?",1739.000,1740.000
1290,Speaker 1,"Yeah. So I actually helped you move farther to the highest here.",1740.000,1745.000
1291,Speaker 2,"Dear.",1745.000,1746.000
1292,Speaker 1,"Scared out of my guards the whole time, it was something I did.",1746.000,1750.000
1293,Speaker 2,"OK. Was she still?",1750.000,1751.000
1294,Speaker 1,"Able to communicate at that point, no?",1751.000,1754.000
1295,Speaker 2,"Do you remember what nurse that was?",1754.000,1755.000
1296,Speaker 2,"That you moved advice.",1755.000,1756.000
1297,Speaker 1,"Karen, I don't mind your last name. If I thought something.",1756.000,1761.000
1298,Speaker 1,"How?",1761.000,1765.000
1299,Speaker 2,"Just be one of the things.",1765.000,1767.000
1300,Speaker 2,"Great.",1767.000,1768.000
1301,Speaker 1,"Yeah.",1768.000,1771.000
1302,Speaker 2,"Rutledge. Karen Rutledge. Yeah.",1771.000,1777.000
1303,Speaker 2,"You still there?",1777.000,1778.000
1304,Speaker 1,"Yeah, I know.",1778.000,1787.000
1306,Speaker 2,"Mrs. Holly young.",1791.000,1793.000
1307,Speaker 2,"So this is where you have a bit of a gap. Again 2011 to 2013 with your successful injections, but there was and there wasn't even any attempt in.",1793.000,1796.000
1309,Speaker 1,"Yeah.",1798.000,1802.000
1310,Speaker 1,"No, no. In November 2011, I came home from a.",1802.000,1808.000
1311,Speaker 1,"Cruise of the Caribbean and.",1808.000,1812.000
1312,Speaker 1,"I was feeling guilty. I was feeling damned. I was feeling confused. I I feel like I just didn't want to do it anymore. I was feeling like if I could somehow connect with God.",1812.000,1826.000
1313,Speaker 1,"Strongly enough that I wouldn't do it anymore.",1826.000,1830.000
1314,Speaker 1,"And so I spent a lot of time reading my Bible and praying and deciding I just wasn't going to do it anymore.",1830.000,1839.000
1315,Speaker 1,"So.",1839.000,1841.000
1316,Speaker 1,"And I had the odd urge to do it, but I resisted by going to church, reading my Bible, praying.",1841.000,1849.000
1317,Speaker 1,"And telling God I didn't believe him, that he wanted me.",1849.000,1851.000
1318,Speaker 1,"To do it anymore.",1851.000,1853.000
1319,Speaker 2,"With your treatment.",1853.000,1854.000
1320,Speaker 2,"To that one.",1854.000,1861.000
1321,Speaker 2,"OK.",1861.000,1862.000
1322,Speaker 1,"Yeah.",1862.000,1877.000
1323,Speaker 2,"So as far as.",1877.000,1879.000
1324,Speaker 2,"Fighting off that, do you? Would you still have that feeling like that burning feeling?",1879.000,1882.000
1325,Speaker 1,"Sometimes, but I did a lot of praying about it and I would. I just did a lot of praying, reading my Bible, getting very involved in my in my face, getting very involved in my church.",1882.000,1893.000
1327,Speaker 2,"I did and obviously.",1896.000,1899.000
1328,Speaker 2,"With what you've told us so far that it helps what you've documented. Is there anything else that we need to be aware of that happening?",1899.000,1902.000
1330,Speaker 2,"Between those types.",1905.000,1906.000
1331,Speaker 1,"No, no, I didn't tell anybody or anything like that.",1906.000,1913.000
1332,Speaker 2,"Except for.",1913.000,1917.000
1333,Speaker 1,"That was, I told him after Helen Young.",1917.000,1921.000
1334,Speaker 1,"He was that.",1921.000,1923.000
1335,Speaker 2,"Library and I apologize for that.",1923.000,1927.000
1336,Speaker 1,"Apologize for that.",1927.000,1928.000
1337,Speaker 2,"There we go.",1928.000,1933.000
1338,Speaker 2,"So that was after Helen.",1933.000,1936.000
1339,Speaker 2,"Right. OK. So Helen was at Crescent Care, where was where was?",1936.000,1944.000
1340,Speaker 1,"She was on a site that has been transferred to a side, which is the new unit label relatively new than 10.",1944.000,1951.000
1341,Speaker 1,"12 years old.",1951.000,1952.000
1342,Speaker 1,"I was on the 1st floor. I was.",1952.000,1954.000
1343,Speaker 1,"The charge nurse.",1954.000,1956.000
1344,Speaker 1,"To the first floor.",1956.000,1958.000
1345,Speaker 1,"And she was.",1958.000,1961.000
1346,Speaker 1,"In the room closest to the nursing station.",1961.000,1966.000
1347,Speaker 2,"Where? So where would he like for me going to here would be close to 5 or closer.",1966.000,1972.000
1348,Speaker 2,"To nose to have.",1972.000,1977.000
1349,Speaker 1,"Retirement home there.",1977.000,1982.000
1350,Speaker 1,"So all the change your time time to the.",1982.000,1988.000
1351,Speaker 1,"To the nursing home.",1988.000,1992.000
1352,Speaker 1,"Not fine.",1992.000,1996.000
1353,Speaker 1,"That's fine.",1996.000,2000.000
1354,Speaker 1,"Easling.",2000.000,2003.000
1355,Speaker 1,"And then.",2003.000,2005.000
1356,Speaker 1,"Then, then the hallway SE wind is.",2005.000,2011.000
1357,Speaker 1,"You have one unit 2 in the building, right?",2011.000,2012.000
1358,Speaker 1,"On top of each other.",2012.000,2014.000
1359,Speaker 2,"And what was the purpose of that area?",2014.000,2016.000
1360,Speaker 1,"Of it was, it was all single one.",2016.000,2019.000
1361,Speaker 2,"OK.",2019.000,2021.000
1362,Speaker 1,"Now I'll move it around then. Yeah, it was all anywhere out of the area.",2021.000,2026.000
1363,Speaker 2,"All right. And and how long would it take to diabetic with dementia?",2026.000,2031.000
1364,Speaker 1,"Yeah.",2031.000,2033.000
1365,Speaker 2,"Tell me a little bit more.",2033.000,2034.000
1366,Speaker 1,"How was Mr. folk? She recently yellowed, helped me, nurse. She frequently yelled out she wanted to die. She just was not happy with her life. She was wheel wheel around in a wheelchair, saying helping nurse help a nurse help a nurse help a nurse. And when you went to help her, what do you want help with? Like, get away with me. Go away.",2034.000,2054.000
1367,Speaker 1,"Helping nurse helping nurse.",2054.000,2055.000
1368,Speaker 1,"Didn't want to eat, didn't want.",2055.000,2057.000
1369,Speaker 1,"To drink, it's very difficult to deal with.",2057.000,2062.000
1370,Speaker 1,"Constantly with yellow and early to say what you want help, but I want to die. Why can't you help me die? I want to die and one night it was like something snapped inside and that red surge came back and I thought, OK, you look like.",2062.000,2076.000
1371,Speaker 1,"So.",2076.000,2078.000
1372,Speaker 1,"I gave her a shot. I came out to her, said this through your pain and I gave her a shot of long acting. Her short acting and she started to settle down and then later on we put it in her into bed and I gave him more. More.",2078.000,2092.000
1373,Speaker 1,"Of the insulin, I think that.",2092.000,2094.000
1374,Speaker 1,"Was wrong last time.",2094.000,2096.000
1375,Speaker 1,"She had a seizure. She turned red. She was diaphoretic. The PSW's called me to the bedside. I took all of her vital signs, and I pretended to take both sugar.",2096.000,2112.000
1376,Speaker 1,"And today is normal. So worry about it.",2112.000,2115.000
1377,Speaker 2,"How did you go about that with people?",2115.000,2118.000
1378,Speaker 1,"That's here.",2118.000,2121.000
1379,Speaker 1,"Don't know. Don't let anybody.",2121.000,2123.000
1380,Speaker 2,"No of them.",2123.000,2123.000
1381,Speaker 1,"See that part of the.",2123.000,2124.000
1382,Speaker 2,"W's.",2124.000,2125.000
1383,Speaker 1,"No, but what I mean is what I mean by that is TSW nurses, nurses focus on the meds and treatment. TSW is focused on like they were busy. They're busy watching her. They were busy changing her.",2125.000,2139.000
1384,Speaker 1,"They're busy dealing with the fact that she was having diarrhea.",2139.000,2142.000
1385,Speaker 1,"They were not doing the part of the job I was doing, so they never would have noticed.",2142.000,2145.000
1386,Speaker 2,"Right.",2145.000,2150.000
1387,Speaker 1,"Where's my burger?",2150.000,2153.000
1388,Speaker 1,"So they never would have noticed me not taking the butcher because I took her like I did her call. So I did everything else so they wouldn't have noticed that it didn't do that because.",2153.000,2163.000
1389,Speaker 1,"They were busy with everything else.",2163.000,2165.000
1390,Speaker 2,"And you just.",2165.000,2168.000
1391,Speaker 2,"Emotion record.",2168.000,2170.000
1392,Speaker 1,"5.6, she said.",2170.000,2172.000
1393,Speaker 2,"Which is a number that your mind knew is average and nothing returning 5.6 or whatever you say.",2172.000,2177.000
1394,Speaker 1,"Yeah, yeah.",2177.000,2181.000
1395,Speaker 2,"Do you remember what shift you?",2181.000,2182.000
1396,Speaker 2,"Were working at this point.",2182.000,2183.000
1397,Speaker 1,"Afternoon. I was straight through to 11th at that point and straight through to 11:00 on that ward.",2183.000,2189.000
1398,Speaker 1,"That it's starting a little bit before that, yeah.",2189.000,2193.000
1399,Speaker 2,"And that would have been an.",2193.000,2194.000
1400,Speaker 2,"Individual order and you say.",2194.000,2197.000
1401,Speaker 1,"Yes.",2197.000,2202.000
1402,Speaker 2,"As young guys.",2202.000,2203.000
1403,Speaker 1,"1-2 days after.",2203.000,2206.000
1404,Speaker 2,"You know, if you're.",2206.000,2208.000
1405,Speaker 1,"No, it wasn't.",2208.000,2211.000
1406,Speaker 2,"Was there a different procedure at all when people passed away in that in that wing opposed to where you were prior to?",2211.000,2217.000
1407,Speaker 1,"No, it was all the payment nursing home. It was all the same. Ballsy. Just that that nursing home was that wing of the nursing home was built to accommodate the fact that the owner took over in our villa, right?",2217.000,2230.000
1408,Speaker 2,"OK, OK.",2230.000,2232.000
1409,Speaker 1,"So.",2232.000,2233.000
1410,Speaker 1,"Everybody from their villa got moved to the new part of the nursing home.",2233.000,2239.000
1411,Speaker 1,"So that's the only reason. And then eventually they all mixed together.",2239.000,2244.000
1412,Speaker 2,"So being that it had been a few years then.",2244.000,2248.000
1413,Speaker 2,"When you injected Mrs. Young and.",2248.000,2253.000
1414,Speaker 2,"You were successful in causing her death.",2253.000,2257.000
1415,Speaker 2,"How did it make you feel?",2257.000,2258.000
1416,Speaker 2,"For those few years that these urges and.",2258.000,2261.000
1417,Speaker 2,"These feelings have come.",2261.000,2261.000
1418,Speaker 2,"Back.",2261.000,2262.000
1419,Speaker 1,"I felt horrible. I felt angry at myself.",2262.000,2266.000
1420,Speaker 1,"I told the salesman as well.",2266.000,2269.000
1421,Speaker 1,"I felt like God failed. Neat.",2269.000,2272.000
1422,Speaker 2,"Should you continue to practice in the church?",2272.000,2275.000
1423,Speaker 1,"I continue going to church, yeah.",2275.000,2281.000
1424,Speaker 1,"I did, but I was getting very confused.",2281.000,2285.000
1425,Speaker 1,"So it was soon after that that I.",2285.000,2286.000
1426,Speaker 1,"Went to the pastor.",2286.000,2288.000
1427,Speaker 1,"And told him what had happened and he prayed over me. And because he said that was the last thing he would have thought of me and his wife was there too. And they prayed over me and they said to me that this is God's grace.",2288.000,2303.000
1428,Speaker 1,"But if if you ever do this again, we will have to turn you into the police.",2303.000,2310.000
1429,Speaker 2,"That conversation.",2310.000,2311.000
1430,Speaker 1,"In their house.",2311.000,2317.000
1431,Speaker 1,"I kept going to their church.",2317.000,2320.000
1432,Speaker 2,"And how detailed did you with the conversation?",2320.000,2324.000
1433,Speaker 1,"Oh, I had told. I told him that I was taking people's.",2324.000,2326.000
1434,Speaker 1,"Lives.",2326.000,2329.000
1435,Speaker 2,"What were you specifically news? How much you when? When you were doing?",2329.000,2331.000
1436,Speaker 1,"No, no.",2331.000,2332.000
1437,Speaker 2,"This how many people?",2332.000,2334.000
1438,Speaker 1,"I don't know if I told them how many people did.",2334.000,2337.000
1439,Speaker 1,"But I was doing it. I want.",2337.000,2340.000
1440,Speaker 2,"And his.",2340.000,2341.000
1441,Speaker 2,"Response was to pray for you and.",2341.000,2343.000
1442,Speaker 2,"Pray will be everything.",2343.000,2343.000
1443,Speaker 1,"You could put his hands on me.",2343.000,2348.000
1444,Speaker 2,"What religion did metric precious?",2348.000,2360.000
1445,Speaker 2,"Did Helen have any family that you recall that comes in here?",2360.000,2362.000
1446,Speaker 1,"Yes. Do you have nice would love you very much and move there at least twice a week.",2362.000,2367.000
1447,Speaker 2,"Did you ever converse with her?",2367.000,2369.000
1448,Speaker 1,"Before before he died. Yeah, yeah.",2369.000,2372.000
1449,Speaker 2,"Publishing.",2372.000,2374.000
1450,Speaker 1,"Let's say in the late 50s, early 60's the 90s.",2374.000,2384.000
1451,Speaker 2,"Did you speak to her following human sufferings?",2384.000,2390.000
1452,Speaker 1,"I think it was a day or two after when she was gathering her stuff and she cried on my shoulder. Thank me for.",2390.000,2397.000
1453,Speaker 1,"Being a partner.",2397.000,2400.000
1454,Speaker 2,"And again, the feelings that.",2400.000,2401.000
1455,Speaker 1,"You have at that .0 guilt.",2401.000,2404.000
1456,Speaker 1,"Change in your.",2404.000,2407.000
1457,Speaker 1,"Like I had betrayed her. And not that I was betrayed, but betrayal. But I betrayed her.",2407.000,2414.000
1458,Speaker 2,"And did you display a motion at that point to her?",2414.000,2417.000
1459,Speaker 1,"I just, you know, gave her husband and said I was so sorry.",2417.000,2421.000
1460,Speaker 1,"But on that point that I was getting very confused about was this God and wasn't not.",2421.000,2430.000
1461,Speaker 2,"And when you resume doing this, did you have any besides the religious feelings that you were having? Did you have any other personal?",2430.000,2441.000
1462,Speaker 2,"Feelings in your mind as far as knowing there's been very wrong again.",2441.000,2446.000
1463,Speaker 1,"Yes, yes, that is the difference between right and wrong.",2446.000,2449.000
1464,Speaker 1,"But I thought this was something that God or whoever wanted me to do it. Starting at that point to doubt that it was God, yeah.",2449.000,2453.000
1465,Speaker 2,"The West, really.",2453.000,2456.000
1466,Speaker 2,"When you resume doing.",2456.000,2464.000
1467,Speaker 2,"Was anyone working with you on that day that you can recall?",2464.000,2467.000
1468,Speaker 1,"The PSW.",2467.000,2471.000
1469,Speaker 2,"How many? What are?",2471.000,2472.000
1470,Speaker 2,"There then great.",2472.000,2474.000
1471,Speaker 1,"It would have been students too, I think.",2474.000,2476.000
1472,Speaker 1,"But I can't remember.",2476.000,2477.000
1473,Speaker 2,"And there would have been.",2477.000,2479.000
1474,Speaker 2,"32 patients.",2479.000,2480.000
1475,Speaker 2,"And having as well.",2480.000,2481.000
1476,Speaker 1,"Yes.",2481.000,2482.000
1477,Speaker 2,"You're responsible for.",2482.000,2483.000
1479,Speaker 2,"March of 2014.",2491.000,2500.000
1480,Speaker 1,"Mine was a handful.",2500.000,2506.000
1481,Speaker 1,"Human attack on the patients who would pull their hair, she would hit them, she would pinch them.",2506.000,2508.000
1482,Speaker 2,"There.",2508.000,2512.000
1483,Speaker 1,"Eventually, it was decided that she needed a one-on-one staff, so sometimes they would book an extra PSW to be with her. Sometimes someone will come from the outside to be with her.",2512.000,2527.000
1484,Speaker 1,"Available.",2527.000,2532.000
1485,Speaker 1,"That was nuts. Sorry, that's just absolutely nuts.",2532.000,2538.000
1486,Speaker 1,"So.",2538.000,2541.000
1487,Speaker 1,"She just got harder and harder to look after and one night when I had had to look after her that.",2541.000,2545.000
1488,Speaker 1,"Was like he had like, you know.",2545.000,2548.000
1489,Speaker 1,"I'm starting getting the feeling about surge again, is that no, I don't want her to die. But if I could somehow give her.",2548.000,2558.000
1490,Speaker 1,"Enough of a.",2558.000,2558.000
1491,Speaker 1,"Dose please give her a coma or something to change your brain with. Maybe make her less.",2558.000,2564.000
1492,Speaker 1,"You know, maybe make it less mobile. Hard to handle left handle hard to, you know. So yeah, I was the director.",2564.000,2574.000
1493,Speaker 2,"And do that in the same way.",2574.000,2577.000
1494,Speaker 1,"Yes, she was right across. She had gone into the room that Helen had been in.",2577.000,2585.000
1495,Speaker 1,"Yeah, she's right across from nursing station.",2585.000,2588.000
1496,Speaker 2,"As well, I'll stay single at that point.",2588.000,2590.000
1497,Speaker 1,"Yeah, that night she stroked and severe stroke she went to the hospital, and when she came back to fix her few Sarah was nursing home for a few days and she died.",2590.000,2602.000
1498,Speaker 1,"So before she came back from the hospital, I was fired from Crescent Care.",2602.000,2607.000
1499,Speaker 1,"For medication errors that had nothing to do with it.",2607.000,2612.000
1500,Speaker 2,"When you, when you when you got transferred into this viewing, you still get the medication the same way they answer in the same way.",2612.000,2617.000
1501,Speaker 1,"Yeah, because they've been some subjects there.",2617.000,2622.000
1502,Speaker 2,"And so sorry, Marine, Miss Pickering.",2622.000,2628.000
1503,Speaker 2,"Was transferred from Crest Care to the hospital.",2628.000,2630.000
1504,Speaker 1,"And then, yeah, night.",2630.000,2632.000
1505,Speaker 2,"How? What was the time frame?",2632.000,2637.000
1506,Speaker 1,"But they knew that she was totally vegetative.",2637.000,2639.000
1507,Speaker 1,"When she came back.",2639.000,2641.000
1508,Speaker 1,"Because they're yeah.",2641.000,2641.000
1509,Speaker 2,"Which was basically coming back to the last way that our singer returned.",2641.000,2646.000
1510,Speaker 1,"No, she had her own room. Competitive care room was for people who didn't have her own room so that families could go and be with them and not, you know, not just serve to their residents and not.",2646.000,2654.000
1511,Speaker 2,"OK.",2654.000,2658.000
1512,Speaker 1,"Be disturbed by the other residents.",2658.000,2663.000
1513,Speaker 2,"Do you remember how much information you gave to securities?",2663.000,2673.000
1514,Speaker 1,"A lot. I'm going to say 80. Long accidents, 50 short acting, something like that. There is a lot.",2673.000,2680.000
1515,Speaker 1,"Of influence. Why so much?",2680.000,2683.000
1516,Speaker 1,"Wasn't sure she would die or not, and they really wanted to make sure that she their mind was changed that before she came after.",2683.000,2693.000
1517,Speaker 2,"So the insulin caused? Sure.",2693.000,2699.000
1518,Speaker 2,"The child to the hospital.",2699.000,2700.000
1519,Speaker 1,"Yeah.",2700.000,2703.000
1520,Speaker 2,"Do you remember any reaction from Germany rejecting that? No, none. No. Apologize. What part of the body?",2703.000,2713.000
1521,Speaker 2,"Left, right.",2713.000,2717.000
1522,Speaker 1,"But.",2717.000,2721.000
1523,Speaker 2,"And no reaction.",2721.000,2724.000
1524,Speaker 1,"Oh, Oh yeah. The first time I gave it to her, she said, hey, what was that for? And I said that's your. That's your vitamin injection.",2724.000,2724.000
1525,Speaker 2,"And your computer.",2724.000,2733.000
1526,Speaker 2,"Which is you.",2733.000,2733.000
1527,Speaker 2,"Said that, you would typically tell people OK.",2733.000,2735.000
1528,Speaker 1,"Yeah.",2735.000,2737.000
1529,Speaker 2,"How long maybe between when you gave her the?",2737.000,2740.000
1530,Speaker 1,"Probably an hour and a half. Two hours.",2740.000,2748.000
1531,Speaker 2,"You're still looking great.",2748.000,2750.000
1532,Speaker 1,"Yeah, 8:00 or 9:00 at night.",2750.000,2754.000
1533,Speaker 2,"OK. Yeah. So share that either. Clinic, you gave her eight years.",2754.000,2759.000
1534,Speaker 1,"Yeah.",2759.000,2761.000
1535,Speaker 2,"Did the miss.",2761.000,2762.000
1536,Speaker 2,"Pickering, you were calling the family that.",2762.000,2764.000
1537,Speaker 1,"She had she had two friends that came.",2764.000,2766.000
1538,Speaker 1,"And saw her a.",2766.000,2766.000
1539,Speaker 1,"Lot. She had a boyfriend that was coming to see her.",2766.000,2770.000
1540,Speaker 2,"How old is she?",2770.000,2772.000
1541,Speaker 1,"82.",2772.000,2777.000
1542,Speaker 2,"Oh, I have no.",2777.000,2778.000
1543,Speaker 2,"Idea no basis was there any restrictions on visiting practices at all? Certain hours.",2778.000,2781.000
1544,Speaker 1,"Yeah.",2781.000,2790.000
1545,Speaker 1,"Basically, no, if they wanted.",2790.000,2792.000
1546,Speaker 1,"To come late at night, they had to.",2792.000,2793.000
1547,Speaker 1,"Let us know.",2793.000,2794.000
1548,Speaker 1,"So we could let them in and then.",2794.000,2797.000
1549,Speaker 1,"And that was more propitious with people.",2797.000,2801.000
1550,Speaker 1,"But no, there was no.",2801.000,2802.000
